,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
9862,4,2.25,2530,5200.0,1.0,0,1,4,8,1530,1000,1957,0,98117,47.6985,-122.382,2240,5200.0,720000
9863,4,2.5,1780,5822.0,2.0,0,0,3,7,1780,0,2001,0,98058,47.4455,-122.169,1990,4092.0,311000
9864,3,2.0,1600,7995.0,1.0,0,0,3,7,1600,0,1950,1984,98118,47.5177,-122.257,2440,6900.0,332500
9865,3,1.75,1570,15330.0,1.0,0,0,3,7,1080,490,1956,0,98166,47.4608,-122.34,1250,13330.0,164950
9866,3,1.75,1570,15330.0,1.0,0,0,3,7,1080,490,1956,0,98166,47.4608,-122.34,1250,13330.0,371000
9867,3,1.75,1650,16200.0,1.0,0,0,3,7,1650,0,1976,0,98031,47.3926,-122.168,1650,8680.0,264500
9868,4,2.25,2920,6513.0,2.0,0,0,4,9,2260,660,1937,0,98112,47.638,-122.29,4510,9248.0,1740000
9869,2,1.0,870,4280.0,1.0,0,2,4,6,870,0,1921,0,98105,47.6697,-122.29,1750,4280.0,503000
9870,4,2.5,2830,5010.0,2.0,0,0,3,9,2170,660,2000,0,98115,47.6952,-122.327,1880,5739.0,738000
9871,2,1.0,980,3350.0,1.0,0,0,4,7,980,0,1925,0,98103,47.6858,-122.352,1260,4000.0,393000
9873,4,2.5,2360,9647.0,1.0,0,2,3,8,1530,830,1964,0,98003,47.3367,-122.332,2580,9680.0,260000
9874,2,1.0,1000,4640.0,1.0,0,2,3,7,1000,0,1915,0,98116,47.5659,-122.389,1940,5800.0,505000
9875,3,1.5,1660,8000.0,1.0,0,0,4,7,1120,540,1976,0,98030,47.353,-122.172,1900,7500.0,241000
9876,3,1.75,1520,9605.0,1.0,0,0,3,7,1520,0,1975,0,98052,47.667,-122.142,2040,9900.0,530000
9877,1,1.0,1180,4000.0,1.5,0,2,4,8,840,340,1910,0,98118,47.5561,-122.266,1420,4000.0,713000
9878,3,1.75,1770,10125.0,2.0,0,0,3,7,1770,0,1944,1978,98133,47.7289,-122.353,1680,9825.0,487000
9879,2,1.0,980,5393.0,1.0,0,0,3,6,980,0,1969,0,98042,47.3674,-122.081,980,5200.0,128000
9880,3,1.0,1840,10178.0,1.0,0,0,3,7,1040,800,1960,0,98198,47.3979,-122.317,2040,10660.0,210500
9881,3,2.5,1810,7210.0,1.0,0,0,5,7,1210,600,1968,0,98059,47.5067,-122.163,1770,7210.0,420000
9882,3,2.5,1780,4320.0,2.0,0,0,4,8,1780,0,1930,1986,98115,47.6809,-122.293,1690,4952.0,679000
9883,4,2.75,2840,4227.0,3.0,0,0,3,9,2840,0,2014,0,98052,47.7097,-122.107,2880,4227.0,784950
9884,4,2.5,2650,6366.0,2.0,0,0,3,9,2650,0,1998,0,98092,47.3325,-122.171,2650,6200.0,352000
9885,3,1.5,1270,1318.0,2.0,0,0,3,7,1080,190,2004,0,98199,47.6526,-122.384,1360,1488.0,386000
9886,3,1.75,1260,17000.0,1.0,0,0,3,7,1260,0,1994,0,98146,47.5114,-122.361,1540,7213.0,335000
9888,5,2.25,2680,13292.0,1.0,0,0,3,8,1340,1340,1976,0,98028,47.7422,-122.257,2220,13181.0,599950
9889,4,3.25,3830,6765.0,2.0,0,0,3,9,3830,0,2014,0,98053,47.685,-122.016,3830,6507.0,963990
9890,3,2.0,1610,3600.0,2.0,0,2,5,8,1610,0,1925,0,98144,47.5969,-122.293,2540,6600.0,735000
9891,3,4.25,3840,9751.0,2.0,0,0,3,10,3840,0,1998,0,98074,47.6347,-122.064,3230,7189.0,858450
9892,5,2.75,2670,4000.0,2.0,0,0,4,7,1800,870,1914,0,98105,47.6711,-122.315,2460,4000.0,665000
9893,3,2.5,2000,7414.0,2.0,0,0,4,7,2000,0,1993,0,98038,47.3508,-122.057,2000,7414.0,290000
9894,2,1.0,860,4320.0,1.0,0,0,3,7,860,0,1925,0,98108,47.5263,-122.325,980,6000.0,250000
9895,3,1.75,1420,7205.0,1.0,0,0,3,7,1420,0,1986,0,98030,47.3555,-122.175,1690,7405.0,192500
9896,4,2.0,2060,13400.0,1.0,0,2,4,8,2060,0,1957,0,98166,47.4404,-122.34,1950,10370.0,350000
9897,4,2.5,2790,9910.0,2.0,0,0,3,8,2790,0,2003,0,98059,47.4891,-122.141,2590,9910.0,518000
9898,4,1.0,1410,3376.0,1.5,0,0,5,7,1410,0,1911,0,98107,47.6606,-122.365,1040,3600.0,563000
9899,4,3.0,2420,9566.0,2.0,0,0,3,7,2420,0,2003,0,98188,47.4693,-122.266,2420,9135.0,375000
9900,3,2.5,1460,1319.0,3.0,0,0,3,8,1460,0,2002,0,98103,47.698,-122.349,1430,1530.0,400000
9901,5,1.75,2460,16000.0,1.0,0,0,3,7,1230,1230,1957,0,98023,47.3305,-122.351,1990,16000.0,240000
9902,2,1.0,1000,5120.0,1.0,0,0,3,6,1000,0,1902,0,98122,47.6088,-122.307,1940,4300.0,317500
9905,3,2.5,1740,13750.0,2.0,0,0,4,9,1740,0,1975,0,98008,47.6264,-122.092,2540,14300.0,645000
9906,2,1.0,1280,4840.0,1.0,0,0,3,7,1200,80,1908,0,98115,47.6762,-122.299,1860,5500.0,649000
9907,4,2.5,2520,3980.0,2.0,0,0,3,8,2520,0,2004,0,98027,47.5399,-122.07,2580,3980.0,605000
9908,3,3.5,1500,1471.0,3.0,0,0,3,7,1500,0,1999,0,98177,47.7034,-122.362,1500,1445.0,337900
9909,3,2.75,2490,3600.0,2.0,0,0,3,8,2290,200,1906,0,98122,47.6098,-122.292,1880,3600.0,535000
9910,4,1.0,1530,5684.0,1.0,0,0,3,7,1130,400,1957,0,98108,47.5507,-122.298,1540,6095.0,325000
9911,4,2.25,1740,10875.0,1.0,0,0,3,8,1740,0,1967,0,98059,47.5132,-122.157,1680,10701.0,429950
9913,2,1.0,1280,6000.0,1.0,0,0,3,7,1280,0,1965,0,98112,47.6339,-122.282,2460,4800.0,650000
9914,4,2.25,2320,13114.0,2.0,0,0,5,8,2320,0,1967,0,98040,47.5762,-122.239,2740,15000.0,1200000
9915,2,1.0,1140,10404.0,1.0,0,0,3,5,1140,0,1935,0,98155,47.7497,-122.286,2200,11550.0,275000
9916,4,3.5,3930,16970.0,2.0,0,0,3,9,3930,0,1997,0,98019,47.7412,-121.966,2740,17219.0,575000
9917,3,2.5,2370,16455.0,1.0,0,0,5,7,1640,730,1959,0,98155,47.7634,-122.277,2170,15551.0,540000
9918,3,1.75,2340,4206.0,1.0,0,0,5,7,1170,1170,1917,0,98144,47.5759,-122.288,1360,4725.0,640000
9919,3,1.5,1240,9125.0,1.0,0,0,4,7,1240,0,1967,0,98058,47.4469,-122.155,1670,9125.0,275000
9920,4,2.5,2740,10533.0,2.0,0,0,3,9,2740,0,1997,0,98074,47.6095,-122.006,2760,8603.0,672800
9921,4,2.25,1940,9144.0,1.0,0,0,4,7,1430,510,1956,0,98007,47.5942,-122.135,1460,9437.0,495000
9923,4,2.75,1980,11443.0,1.0,0,0,5,7,1980,0,1952,0,98155,47.7707,-122.273,2080,15700.0,475000
9924,4,2.0,2850,7861.0,1.0,0,4,4,10,1450,1400,1970,0,98117,47.6995,-122.397,2810,8087.0,1280000
9925,3,1.0,1160,9375.0,1.0,0,0,3,7,1160,0,1967,0,98077,47.7419,-122.073,1160,9650.0,380000
9926,3,2.0,2130,8225.0,1.0,0,0,4,8,2130,0,1987,0,98058,47.4396,-122.162,2580,8225.0,397500
9927,5,2.5,2420,8560.0,1.0,0,2,3,7,1620,800,1978,0,98118,47.532,-122.285,2210,7040.0,352000
9928,6,2.5,2820,8600.0,1.0,0,0,5,8,1430,1390,1967,0,98006,47.565,-122.144,2070,8900.0,893880
9930,3,2.25,1770,8165.0,2.0,0,0,3,7,1770,0,1977,0,98034,47.7166,-122.236,1650,8165.0,420000
9931,3,2.0,1260,2500.0,1.0,0,0,4,7,750,510,1987,0,98107,47.6748,-122.371,1710,5000.0,503000
9932,2,1.75,2330,10143.0,1.0,0,2,4,7,1220,1110,1953,0,98146,47.4899,-122.359,2560,9750.0,689000
9933,4,2.75,2490,3840.0,1.5,0,0,4,7,1610,880,1922,0,98103,47.6551,-122.344,1420,4000.0,749500
9935,4,2.5,2800,12831.0,2.0,0,0,3,8,2800,0,2001,0,98019,47.7392,-121.966,2810,10235.0,563500
9936,4,3.0,2440,9664.0,2.0,0,0,3,8,1890,550,1981,0,98028,47.7649,-122.253,2380,9609.0,480000
9937,4,3.0,2540,8800.0,1.0,0,1,3,9,1620,920,1977,0,98023,47.3204,-122.387,2540,8800.0,374950
9938,3,2.5,1600,6250.0,2.0,0,0,3,7,1600,0,1995,0,98038,47.3675,-122.02,1760,6110.0,308950
9939,4,2.75,2680,16934.0,1.0,0,0,4,7,1340,1340,1958,0,98106,47.542,-122.364,1240,7000.0,445000
9940,3,1.5,1220,9000.0,1.0,0,0,4,7,1220,0,1968,0,98042,47.3642,-122.109,1220,9472.0,237200
9941,3,1.75,1550,7270.0,1.5,0,0,5,7,1550,0,1953,0,98125,47.72,-122.317,1050,7210.0,453500
9942,3,2.0,2080,4549.0,1.0,0,0,5,7,1040,1040,1954,0,98115,47.6886,-122.309,1620,4549.0,616500
9944,1,1.0,630,5150.0,1.0,0,0,4,5,630,0,1954,0,98117,47.6923,-122.369,1390,5150.0,396000
9945,3,1.0,1070,8179.0,1.0,0,0,3,6,1070,0,1949,0,98146,47.5015,-122.349,1050,8177.0,210000
9946,2,1.75,1900,5175.0,1.0,0,0,3,7,1200,700,1919,0,98116,47.5689,-122.386,1370,5175.0,539000
9947,3,2.5,2960,18600.0,2.0,0,0,3,8,2960,0,1979,0,98166,47.4358,-122.344,2740,15681.0,605000
9948,3,2.0,1490,4800.0,2.0,0,0,5,6,1490,0,1948,0,98117,47.6933,-122.361,1500,4800.0,437500
9949,3,1.5,1500,15000.0,1.0,0,0,3,7,1500,0,1952,0,98031,47.3926,-122.208,1790,13905.0,215000
9950,4,2.5,2410,4780.0,2.0,0,0,3,7,2410,0,2000,0,98065,47.5326,-121.879,2410,4025.0,440000
9953,3,1.0,1120,9075.0,1.0,0,0,3,7,1120,0,1977,0,98077,47.7551,-122.072,1120,9705.0,335000
9955,4,2.25,3220,7700.0,2.0,0,0,4,8,3220,0,1976,0,98023,47.3188,-122.38,2570,7700.0,359999
9957,3,2.25,1610,10454.0,1.0,0,0,3,7,1610,0,1977,0,98148,47.4517,-122.331,1720,9583.0,280000
9958,4,2.75,2250,3433.0,1.5,0,0,3,8,1500,750,1927,2013,98112,47.6382,-122.307,1970,3484.0,1050000
9959,1,2.0,1240,4800.0,2.0,0,0,3,6,1240,0,1910,0,98055,47.4778,-122.211,1030,4800.0,290000
9960,2,2.25,1660,2748.0,2.0,0,0,3,7,1660,0,1995,0,98055,47.4333,-122.212,1620,3167.0,235000
9961,3,1.75,2080,3000.0,1.0,0,0,4,7,1040,1040,1925,0,98103,47.6853,-122.35,1000,3193.0,495000
9962,3,2.25,1880,7488.0,2.0,0,0,3,8,1880,0,1980,0,98032,47.3631,-122.277,2180,7344.0,290000
9963,4,1.5,1050,9516.0,1.0,0,0,4,7,1050,0,1969,0,98031,47.4151,-122.181,1390,9600.0,230000
9964,3,1.75,1480,8475.0,1.0,0,0,4,7,1480,0,1968,0,98023,47.3126,-122.361,1800,8800.0,234000
9965,4,2.5,2420,4500.0,2.0,0,0,3,7,2420,0,2001,0,98053,47.6874,-122.037,2280,4500.0,597400
9967,4,2.5,2660,10452.0,2.0,0,0,3,9,2660,0,1993,0,98052,47.6972,-122.104,2890,9025.0,755000
9968,3,2.5,2430,5715.0,2.0,0,0,3,7,2430,0,1999,0,98030,47.3718,-122.168,3040,5702.0,342000
9969,2,1.0,770,3325.0,1.0,0,0,3,7,770,0,1918,0,98122,47.6102,-122.299,960,4800.0,497000
9971,4,2.75,2920,4500.0,2.0,0,0,3,9,2920,0,1999,0,98006,47.5646,-122.124,2920,4505.0,730000
9972,3,1.0,1370,5250.0,1.0,0,0,3,7,1070,300,1939,0,98109,47.6421,-122.348,2410,4200.0,655000
9973,3,2.5,1870,3118.0,2.0,0,0,3,8,1870,0,1993,0,98038,47.3739,-122.056,1580,3601.0,205000
9974,4,2.0,1800,4800.0,1.5,0,0,3,7,1800,0,1918,0,98112,47.6388,-122.302,1950,4800.0,632750
9975,5,3.0,2100,7715.0,1.0,0,0,3,7,1250,850,2013,0,98168,47.4866,-122.319,2100,7959.0,330000
9976,5,2.25,2530,8250.0,2.0,0,0,4,7,2530,0,1961,0,98007,47.6117,-122.134,2020,8250.0,527500
9977,4,2.5,3290,6465.0,2.0,0,0,3,9,3290,0,2002,0,98075,47.5981,-121.976,3100,5929.0,716500
9978,4,2.5,1890,5395.0,2.0,0,0,3,7,1890,0,2006,0,98065,47.5415,-121.883,2060,5395.0,388500
9979,3,1.75,1680,7770.0,1.0,0,0,4,7,1680,0,1967,0,98005,47.6028,-122.167,1880,7770.0,530000
9980,3,2.5,2170,4517.0,2.0,0,0,3,8,2170,0,2002,0,98059,47.4819,-122.14,2610,4770.0,419000
9981,3,1.75,1200,7360.0,1.0,0,0,4,7,1200,0,1978,0,98052,47.6979,-122.13,1200,7500.0,385000
9982,4,2.5,2990,5669.0,2.0,0,0,3,8,2990,0,2003,0,98074,47.6119,-122.011,3110,5058.0,655000
9983,4,2.75,3770,10900.0,2.0,0,2,5,9,3070,700,1924,0,98144,47.5849,-122.29,3000,5000.0,1700000
9985,3,1.5,1700,9579.0,1.0,0,0,4,7,1100,600,1962,0,98023,47.3209,-122.338,1700,9628.0,262000
9986,4,1.0,1550,4750.0,1.5,0,0,3,7,1550,0,1919,0,98117,47.6824,-122.389,1320,4750.0,533000
9987,3,1.75,1680,8100.0,1.0,0,2,3,8,1680,0,1950,0,98177,47.7212,-122.364,1880,7750.0,640000
9989,4,2.5,1910,10300.0,1.0,0,0,3,8,1910,0,1921,1968,98177,47.7581,-122.359,1910,7750.0,458400
9990,5,3.25,3160,10587.0,1.0,0,0,5,7,2190,970,1960,0,98034,47.7238,-122.165,2200,7761.0,620000
9991,3,1.5,2020,11358.0,1.0,0,0,4,6,1190,830,1956,0,98033,47.6641,-122.185,2370,9520.0,465000
9992,4,3.75,3210,7054.0,2.0,0,0,4,8,3210,0,1985,0,98052,47.7268,-122.103,2350,8020.0,690000
9994,4,2.5,1910,10221.0,2.0,0,0,3,8,1910,0,1994,0,98038,47.381,-122.035,2210,8705.0,369950
9995,2,1.0,840,6480.0,1.0,0,0,4,5,840,0,1954,0,98001,47.264,-122.258,1100,7300.0,124500
9996,4,2.25,2620,10920.0,1.0,0,0,3,9,2620,0,1965,0,98005,47.6117,-122.164,2370,11907.0,950000
9997,4,1.5,1220,10580.0,1.0,0,0,3,7,1220,0,1965,0,98008,47.6205,-122.116,1350,7800.0,418000
9998,3,1.0,1060,8000.0,1.0,0,0,4,6,1060,0,1927,0,98002,47.305,-122.218,1060,4697.0,160000
9999,4,2.5,2200,10800.0,1.0,0,0,3,8,1500,700,1964,0,98155,47.7711,-122.288,2280,10800.0,457000
10000,2,1.75,2120,7680.0,1.0,0,0,5,6,1130,990,1948,0,98126,47.5304,-122.374,1220,7680.0,530000
10001,3,1.0,1250,7300.0,1.0,0,0,4,7,1250,0,1956,0,98008,47.6032,-122.125,1540,7400.0,385000
10002,3,1.75,1440,7800.0,1.0,0,0,4,7,1440,0,1958,0,98008,47.5996,-122.12,1440,7800.0,491000
10003,4,2.25,1890,8034.0,1.0,0,0,4,8,1890,0,1967,0,98008,47.6338,-122.117,1920,7210.0,521000
10004,3,1.0,1140,8528.0,1.0,0,0,5,7,1140,0,1967,0,98022,47.2098,-122.004,1140,8112.0,255000
10005,5,3.0,2840,7199.0,1.0,0,0,3,7,1710,1130,2003,0,98178,47.5065,-122.275,2210,10800.0,292050
10006,6,3.0,1880,7200.0,1.0,0,0,4,7,1880,0,1966,0,98056,47.5029,-122.188,1540,13022.0,326000
10007,2,1.0,750,5120.0,1.0,0,0,4,6,750,0,1941,0,98126,47.5312,-122.375,930,7200.0,300000
10008,3,1.75,1630,7480.0,1.0,0,0,3,7,1330,300,1979,0,98058,47.4514,-122.159,1940,7480.0,291600
10009,5,1.5,1720,12551.0,1.0,0,0,3,7,1720,0,1967,0,98027,47.5241,-122.053,1560,12960.0,435000
10010,3,2.5,1600,1311.0,3.0,0,0,3,8,1600,0,2005,0,98117,47.6903,-122.394,1390,1321.0,465000
10011,3,2.25,1230,7420.0,1.5,0,0,5,7,1230,0,1913,0,98002,47.3184,-122.22,1260,7556.0,200000
10012,3,1.5,1610,6132.0,1.0,0,2,4,7,1090,520,1959,0,98056,47.5017,-122.174,1650,6132.0,238000
10013,4,2.5,1320,7000.0,1.0,0,0,4,7,1320,0,1956,0,98008,47.6007,-122.127,1550,8610.0,455000
10014,6,3.0,2180,7220.0,2.0,0,0,3,7,2180,0,1980,0,98003,47.3046,-122.305,2260,7344.0,230000
10015,4,2.25,2190,4104.0,2.0,0,0,5,8,1410,780,1928,0,98112,47.6419,-122.306,1990,3860.0,808000
10016,3,1.0,1490,5700.0,1.5,0,0,3,7,1490,0,1916,0,98103,47.6549,-122.331,2290,5700.0,578500
10017,3,2.0,1463,868.0,3.0,0,0,3,7,1463,0,2003,0,98115,47.6843,-122.317,1484,4320.0,390000
10018,3,2.5,1800,3933.0,2.0,0,0,3,8,1800,0,1989,0,98029,47.5746,-122.009,1800,4659.0,517500
10019,4,2.75,2880,4000.0,1.5,0,0,3,9,2100,780,1912,2000,98144,47.5843,-122.293,2110,4000.0,755000
10020,3,1.75,1250,4120.0,1.0,0,0,4,7,980,270,1925,0,98117,47.685,-122.36,1250,4120.0,579500
10021,3,2.75,1670,1350.0,3.0,0,0,3,9,1350,320,2014,0,98116,47.5764,-122.408,1520,4800.0,649950
10022,4,1.75,2000,6120.0,1.0,0,0,3,7,1100,900,1965,0,98178,47.5035,-122.258,1880,6120.0,228000
10023,4,1.75,2280,3680.0,1.5,0,0,5,7,1470,810,1926,0,98115,47.6754,-122.3,1850,3680.0,665000
10024,4,2.5,2110,6069.0,2.0,0,0,3,9,2110,0,1999,0,98052,47.6374,-122.111,2180,9000.0,689000
10025,4,2.5,2520,11240.0,1.0,0,0,3,8,1440,1080,1977,0,98052,47.6748,-122.144,2360,10345.0,560000
10026,3,1.0,1590,6420.0,1.0,0,0,3,7,1590,0,1944,0,98136,47.5355,-122.392,1780,5900.0,529000
10027,5,2.5,2100,14858.0,1.0,0,0,5,8,2100,0,1970,0,98059,47.4721,-122.123,1980,11730.0,375000
10028,4,2.75,2090,9240.0,1.0,0,0,4,6,2090,0,1949,0,98146,47.4854,-122.343,1460,9240.0,325000
10029,4,2.5,3390,10519.0,2.0,0,2,3,10,3390,0,1990,0,98003,47.332,-122.334,2830,10519.0,583000
10030,2,1.0,790,9784.0,1.0,0,0,3,6,790,0,1932,0,98155,47.7634,-122.284,2350,10102.0,330000
10031,3,2.5,1970,8727.0,2.0,0,0,3,7,1970,0,1995,0,98092,47.3263,-122.189,1670,9168.0,262000
10032,4,2.5,2870,6776.0,2.0,0,0,3,8,2870,0,2004,0,98065,47.539,-121.878,2770,6658.0,555000
10033,2,1.0,1110,6000.0,1.0,0,0,3,7,1010,100,1951,0,98118,47.5632,-122.282,1410,3500.0,585000
10034,3,2.75,1940,3088.0,2.0,0,3,3,8,1770,170,2008,0,98065,47.5185,-121.878,1410,2335.0,425590
10035,2,1.0,720,4840.0,1.0,0,0,4,6,720,0,1947,0,98126,47.5534,-122.375,1510,4840.0,235000
10036,2,1.0,710,4000.0,1.0,0,0,3,6,710,0,1909,0,98118,47.5535,-122.269,960,4000.0,362362
10037,3,2.0,1370,7500.0,1.0,0,0,3,7,1370,0,1997,0,98038,47.3634,-122.046,1420,7500.0,252000
10038,4,2.5,2690,9551.0,2.0,0,0,3,9,2690,0,1992,0,98058,47.4343,-122.156,2890,9121.0,439000
10039,4,2.25,3360,10810.0,2.0,0,0,4,9,3360,0,1988,0,98092,47.3316,-122.203,2590,10810.0,465000
10040,4,2.0,1500,7854.0,1.5,0,0,3,7,1500,0,1983,0,98023,47.3127,-122.354,1500,7334.0,249900
10041,2,2.5,2600,5000.0,1.0,0,0,5,8,1300,1300,1926,0,98126,47.5806,-122.379,2260,5000.0,665000
10042,3,1.75,1160,8774.0,1.0,0,0,3,7,1160,0,1972,0,98034,47.7159,-122.165,1990,7908.0,370000
10043,2,1.0,1430,3000.0,1.5,0,0,3,7,1300,130,1929,0,98112,47.6415,-122.303,1750,4000.0,620000
10044,3,1.0,1870,7671.0,1.0,0,0,4,8,1720,150,1937,0,98177,47.7162,-122.36,1460,7679.0,375000
10045,4,2.0,2560,9390.0,1.0,0,0,5,8,1280,1280,1957,0,98133,47.7169,-122.329,1830,8169.0,552625
10046,3,1.0,1160,10500.0,1.0,0,0,4,7,1160,0,1966,0,98034,47.7267,-122.227,1520,10500.0,315500
10047,2,1.75,1680,8187.0,1.0,0,0,4,8,1680,0,1983,0,98027,47.5603,-122.081,2390,7801.0,620000
10048,4,2.5,2010,9075.0,1.0,0,0,4,8,1310,700,1959,0,98006,47.553,-122.182,1850,9220.0,510000
10051,3,2.5,2670,12806.0,2.0,0,0,3,9,2670,0,2010,0,98038,47.3686,-122.059,3010,7231.0,430000
10052,3,2.0,1080,7236.0,1.0,0,0,5,7,1080,0,1947,0,98125,47.7143,-122.32,1120,8008.0,390000
10053,3,1.0,1430,3840.0,1.0,0,0,3,7,950,480,1945,0,98117,47.6847,-122.381,1430,3840.0,466500
10054,2,2.25,1290,2436.0,2.0,0,0,3,7,1290,0,1984,0,98052,47.6803,-122.156,1360,3088.0,315000
10055,4,1.5,1240,9600.0,1.0,0,0,3,7,1240,0,1971,0,98023,47.3206,-122.397,1240,9592.0,220000
10056,3,1.75,1840,17286.0,1.0,0,0,4,7,1440,400,1978,0,98030,47.371,-122.173,1840,14541.0,325000
10057,3,1.0,1120,8443.0,1.0,0,0,3,7,1120,0,1953,0,98133,47.7715,-122.336,1450,8433.0,365000
10058,3,3.5,2100,12384.0,2.0,0,0,3,9,2100,0,1980,0,98188,47.4687,-122.263,2400,7776.0,356000
10059,4,1.75,2030,12518.0,1.0,0,0,3,8,1610,420,1950,0,98125,47.7278,-122.297,1650,7872.0,380000
10060,4,2.25,2030,8764.0,2.0,0,0,4,8,2030,0,1983,0,98052,47.7214,-122.11,1950,8750.0,579000
10061,2,1.0,890,5000.0,1.0,0,0,3,7,890,0,1943,0,98105,47.6666,-122.279,1680,5000.0,682000
10062,3,1.75,1750,12325.0,1.0,0,0,4,7,1470,280,1968,0,98052,47.6832,-122.118,1820,9750.0,499000
10063,3,1.0,1300,5880.0,1.0,0,0,3,7,1300,0,1968,0,98052,47.6937,-122.113,1300,7700.0,333760
10065,3,1.75,1750,10870.0,1.0,0,0,5,7,1750,0,1968,0,98056,47.4989,-122.188,1230,10868.0,380000
10066,3,3.0,1440,1350.0,3.5,0,2,3,8,1440,0,2005,0,98103,47.6525,-122.345,1440,1350.0,435000
10067,3,2.75,1700,3264.0,1.0,0,0,3,7,1060,640,1919,0,98115,47.6767,-122.311,1880,4080.0,520000
10069,3,2.25,1470,16728.0,1.0,0,0,4,7,1350,120,1959,0,98168,47.4968,-122.302,1540,9000.0,270000
10070,5,2.75,2520,4643.0,1.5,0,0,4,8,2120,400,1916,0,98112,47.6348,-122.301,2100,4564.0,1100000
10071,3,1.75,2140,13286.0,1.0,0,0,4,8,1220,920,1964,0,98006,47.5722,-122.128,2250,13286.0,577500
10072,3,1.75,1550,5000.0,1.0,0,0,3,7,1250,300,1911,2011,98107,47.6722,-122.372,1110,5000.0,650000
10073,4,2.5,3180,10319.0,2.0,0,0,4,11,3180,0,1986,0,98040,47.5372,-122.232,3130,12120.0,1230000
10074,5,4.25,6510,16471.0,2.0,0,3,4,11,3250,3260,1980,0,98040,47.5758,-122.242,4480,16471.0,1900000
10075,2,2.0,1440,3720.0,1.5,0,0,3,7,1440,0,1983,0,98115,47.6902,-122.325,1490,4308.0,475000
10076,3,1.0,1150,10132.0,1.0,0,0,4,7,1150,0,1970,0,98023,47.3172,-122.372,1180,8713.0,200000
10077,4,2.5,2320,11717.0,2.0,0,0,3,8,2320,0,1997,0,98045,47.484,-121.78,2320,9714.0,397000
10078,3,2.0,1230,8450.0,1.0,0,0,3,7,1230,0,1989,0,98155,47.7548,-122.305,2110,8536.0,383610
10079,4,2.5,2060,5742.0,2.0,0,0,3,7,2060,0,1999,0,98030,47.3612,-122.185,1610,7298.0,275000
10080,3,2.0,2783,11177.0,2.0,0,0,3,8,2783,0,1910,1999,98126,47.538,-122.38,1730,8018.0,840000
10081,4,2.5,2140,7350.0,2.0,0,0,3,8,2140,0,1985,0,98058,47.4483,-122.124,2120,8395.0,365000
10082,3,2.75,1420,955.0,2.0,0,0,3,8,1160,260,2004,0,98029,47.5477,-122.003,1420,955.0,362000
10083,3,1.75,2090,6258.0,1.0,0,0,3,7,1390,700,1956,0,98108,47.5503,-122.301,1790,5793.0,350000
10084,2,1.75,1320,13052.0,1.5,0,0,3,7,1320,0,1980,0,98014,47.712,-121.352,1320,13052.0,200000
10085,4,2.5,2300,8100.0,1.0,0,0,4,8,1360,940,1979,0,98023,47.2979,-122.371,1910,7630.0,299000
10087,3,2.25,2960,8330.0,1.0,0,3,4,10,2260,700,1953,0,98177,47.7035,-122.385,2960,8840.0,1330000
10088,5,2.75,2520,16100.0,1.0,0,3,4,8,1570,950,1960,0,98040,47.528,-122.224,2760,16988.0,896000
10089,2,1.75,1740,7290.0,1.0,0,0,3,8,1280,460,1950,0,98199,47.6461,-122.397,1820,6174.0,550000
10090,2,1.0,1300,6617.0,1.0,0,0,3,7,1300,0,1986,0,98125,47.7238,-122.302,1820,7800.0,324500
10091,3,1.0,1170,7350.0,1.0,0,0,4,7,1170,0,1960,0,98008,47.625,-122.117,1170,7350.0,312500
10092,4,3.25,1946,17786.0,2.0,0,1,4,7,1946,0,1990,0,98070,47.359,-122.452,1460,16661.0,485000
10093,2,1.0,1250,5413.0,1.0,0,0,4,7,1250,0,1923,0,98115,47.6945,-122.315,1250,5413.0,511000
10094,2,1.5,1230,1561.0,2.0,0,0,3,7,1230,0,1983,0,98042,47.3768,-122.149,1660,2243.0,139500
10095,4,2.5,2180,7203.0,2.0,0,0,4,8,2180,0,1989,0,98059,47.5119,-122.151,2350,7334.0,464000
10096,3,1.75,1740,8800.0,1.0,0,0,3,7,1140,600,1978,0,98023,47.2968,-122.372,1690,7920.0,255000
10097,4,2.5,3830,4644.0,2.0,0,0,3,8,2900,930,2004,0,98065,47.5384,-121.88,3400,6163.0,679975
10098,3,2.0,2250,14274.0,1.0,0,0,4,8,1500,750,1964,0,98040,47.5762,-122.217,2820,13813.0,624800
10100,3,2.5,2090,6000.0,1.5,0,0,4,9,2090,0,1928,0,98105,47.6567,-122.281,2730,6000.0,1370000
10101,3,1.5,2400,10275.0,1.0,0,0,4,8,1540,860,1964,0,98052,47.6888,-122.126,2380,10125.0,510000
10102,4,2.25,2260,7200.0,2.0,0,0,4,7,2260,0,1984,0,98031,47.4121,-122.183,1720,7200.0,289659
10103,4,2.5,2910,6250.0,2.0,0,0,3,8,2910,0,1999,0,98065,47.538,-121.87,2550,6250.0,585000
10104,5,3.0,3640,6930.0,2.0,0,0,3,8,3640,0,2004,0,98038,47.3521,-122.012,3740,7182.0,555000
10106,3,2.0,1600,7350.0,1.0,0,0,4,7,1600,0,1979,0,98052,47.6977,-122.126,1600,7200.0,460000
10107,3,2.5,2110,7434.0,2.0,0,0,4,7,2110,0,1978,0,98031,47.3935,-122.169,2100,7749.0,319000
